title,watch_time,is_ad,raw_text,hour,day,date,time_category,category
Kids Printed Tshirts 6 sec 1920x1080 HIN,2026-05-07 08:21:26,False,"Watched Kids Printed Tshirts 6 sec 1920x1080 HIN Watched at 08:21 7 May 2026, 08:21:26 IST",8,Thursday,2026-05-07,Morning,Others
Session 13 - Numpy Fundamentals | Data Science Mentorship Program (DSMP) 2022-23 | Free Session,2026-05-06 23:20:31,False,"YouTube Watched Session 13 - Numpy Fundamentals | Data Science Mentorship Program (DSMP) 2022-23 | Free Session CampusX 6 May 2026, 23:20:31 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",23,Wednesday,2026-05-06,Night,Education
Session 13 - Numpy Fundamentals | Data Science Mentorship Program (DSMP) 2022-23 | Free Session,2026-05-06 23:20:31,False,"Watched Session 13 - Numpy Fundamentals | Data Science Mentorship Program (DSMP) 2022-23 | Free Session CampusX 6 May 2026, 23:20:31 IST",23,Wednesday,2026-05-06,Night,Education
Session 23 - Plotting using Matplotlib | DSMP 2022-23,2026-05-06 16:50:11,False,"YouTube Watched Session 23 - Plotting using Matplotlib | DSMP 2022-23 CampusX 6 May 2026, 16:50:11 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Wednesday,2026-05-06,Afternoon,Others
Session 23 - Plotting using Matplotlib | DSMP 2022-23,2026-05-06 16:50:11,False,"Watched Session 23 - Plotting using Matplotlib | DSMP 2022-23 CampusX 6 May 2026, 16:50:11 IST",16,Wednesday,2026-05-06,Afternoon,Others
Session 24 - Advanced Matplotlib | DSMP 2022-23,2026-05-06 16:47:58,False,"YouTube Watched Session 24 - Advanced Matplotlib | DSMP 2022-23 CampusX 6 May 2026, 16:47:58 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Wednesday,2026-05-06,Afternoon,Others
Session 24 - Advanced Matplotlib | DSMP 2022-23,2026-05-06 16:47:58,False,"Watched Session 24 - Advanced Matplotlib | DSMP 2022-23 CampusX 6 May 2026, 16:47:58 IST",16,Wednesday,2026-05-06,Afternoon,Others
New Arrivals You Can’t Miss,2026-05-06 16:43:41,True,"YouTube Watched New Arrivals You Can’t Miss Watched at 16:43 6 May 2026, 16:43:41 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",16,Wednesday,2026-05-06,Afternoon,Others
New Arrivals You Can’t Miss,2026-05-06 16:43:41,False,"Watched New Arrivals You Can’t Miss Watched at 16:43 6 May 2026, 16:43:41 IST",16,Wednesday,2026-05-06,Afternoon,Others
English Speaking App | Master Communication skills #english #speakingcourse #speakenglish,2026-05-06 08:23:03,True,"YouTube Watched English Speaking App | Master Communication skills #english #speakingcourse #speakenglish Watched at 08:23 6 May 2026, 08:23:03 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Others
English Speaking App | Master Communication skills #english #speakingcourse #speakenglish,2026-05-06 08:23:03,False,"Watched English Speaking App | Master Communication skills #english #speakingcourse #speakenglish Watched at 08:23 6 May 2026, 08:23:03 IST",8,Wednesday,2026-05-06,Morning,Others
Shortened: Hustlr Switch BrandFilm 15s Video DTA 1200x628 070325,2026-05-06 08:22:57,True,"YouTube Watched Shortened: Hustlr Switch BrandFilm 15s Video DTA 1200x628 070325 Watched at 08:22 6 May 2026, 08:22:57 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Others
Shortened: Hustlr Switch BrandFilm 15s Video DTA 1200x628 070325,2026-05-06 08:22:57,False,"Watched Shortened: Hustlr Switch BrandFilm 15s Video DTA 1200x628 070325 Watched at 08:22 6 May 2026, 08:22:57 IST",8,Wednesday,2026-05-06,Morning,Others
What is Machine Learning? | 100 Days of Machine Learning,2026-05-06 08:15:31,False,"YouTube Watched What is Machine Learning? | 100 Days of Machine Learning CampusX 6 May 2026, 08:15:31 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Education
What is Machine Learning? | 100 Days of Machine Learning,2026-05-06 08:15:31,False,"Watched What is Machine Learning? | 100 Days of Machine Learning CampusX 6 May 2026, 08:15:31 IST",8,Wednesday,2026-05-06,Morning,Education
Google AI Plus,2026-05-06 08:15:29,True,"YouTube Watched Google AI Plus Watched at 08:15 6 May 2026, 08:15:29 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Education
Google AI Plus,2026-05-06 08:15:29,False,"Watched Google AI Plus Watched at 08:15 6 May 2026, 08:15:29 IST",8,Wednesday,2026-05-06,Morning,Education
OAI Task2 IND EN Food 16x9 18s,2026-05-06 08:15:24,True,"YouTube Watched OAI Task2 IND EN Food 16x9 18s Watched at 08:15 6 May 2026, 08:15:24 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Education
OAI Task2 IND EN Food 16x9 18s,2026-05-06 08:15:24,False,"Watched OAI Task2 IND EN Food 16x9 18s Watched at 08:15 6 May 2026, 08:15:24 IST",8,Wednesday,2026-05-06,Morning,Education
हे राम तू ही बिगाड़े तू ही सवारे ||Hey Ram Thu Sabka Swami ||#jayshreeram #browsefeatures #viral,2026-05-06 08:01:30,False,"YouTube Watched हे राम तू ही बिगाड़े तू ही सवारे ||Hey Ram Thu Sabka Swami ||#jayshreeram #browsefeatures #viral All Around The World 6 May 2026, 08:01:30 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Others
हे राम तू ही बिगाड़े तू ही सवारे ||Hey Ram Thu Sabka Swami ||#jayshreeram #browsefeatures #viral,2026-05-06 08:01:30,False,"Watched हे राम तू ही बिगाड़े तू ही सवारे ||Hey Ram Thu Sabka Swami ||#jayshreeram #browsefeatures #viral All Around The World 6 May 2026, 08:01:30 IST",8,Wednesday,2026-05-06,Morning,Others
hotel penthouse MM,2026-05-06 08:01:27,True,"YouTube Watched hotel penthouse MM Watched at 08:01 6 May 2026, 08:01:27 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Wednesday,2026-05-06,Morning,Others
hotel penthouse MM,2026-05-06 08:01:27,False,"Watched hotel penthouse MM Watched at 08:01 6 May 2026, 08:01:27 IST",8,Wednesday,2026-05-06,Morning,Others
OAI Task2 IND EN Food 16x9 6s,2026-05-06 07:37:32,True,"YouTube Watched OAI Task2 IND EN Food 16x9 6s 6 May 2026, 07:37:32 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history. You can control these settings here .",7,Wednesday,2026-05-06,Morning,Education
OAI Task2 IND EN Food 16x9 6s,2026-05-06 07:37:32,False,"Watched OAI Task2 IND EN Food 16x9 6s 6 May 2026, 07:37:32 IST",7,Wednesday,2026-05-06,Morning,Education
Subject and Object | Phrase and Clause | Class 4th to 8th English Grammar,2026-05-03 21:22:25,False,"YouTube Watched Subject and Object | Phrase and Clause | Class 4th to 8th English Grammar Magnet Brains 3 May 2026, 21:22:25 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",21,Sunday,2026-05-03,Night,Others
Subject and Object | Phrase and Clause | Class 4th to 8th English Grammar,2026-05-03 21:22:25,False,"Watched Subject and Object | Phrase and Clause | Class 4th to 8th English Grammar Magnet Brains 3 May 2026, 21:22:25 IST",21,Sunday,2026-05-03,Night,Others
Introduction to Sentence | CBSE/NCERT Class 4th - 8th English Grammar,2026-05-03 21:06:04,False,"YouTube Watched Introduction to Sentence | CBSE/NCERT Class 4th - 8th English Grammar Magnet Brains 3 May 2026, 21:06:04 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",21,Sunday,2026-05-03,Night,Others
Introduction to Sentence | CBSE/NCERT Class 4th - 8th English Grammar,2026-05-03 21:06:04,False,"Watched Introduction to Sentence | CBSE/NCERT Class 4th - 8th English Grammar Magnet Brains 3 May 2026, 21:06:04 IST",21,Sunday,2026-05-03,Night,Others
Iktara - Lyric Video - Wake Up Sid | Ranbir Kapoor | Konkona Sen Sharma,2026-05-03 17:16:41,False,"YouTube Watched Iktara - Lyric Video - Wake Up Sid | Ranbir Kapoor | Konkona Sen Sharma SonyMusicIndiaVEVO 3 May 2026, 17:16:41 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Others
Iktara - Lyric Video - Wake Up Sid | Ranbir Kapoor | Konkona Sen Sharma,2026-05-03 17:16:41,False,"Watched Iktara - Lyric Video - Wake Up Sid | Ranbir Kapoor | Konkona Sen Sharma SonyMusicIndiaVEVO 3 May 2026, 17:16:41 IST",17,Sunday,2026-05-03,Evening,Others
Google Cloud: Your one-stop shop for AI and everything cloud,2026-05-03 17:16:21,True,"YouTube Watched Google Cloud: Your one-stop shop for AI and everything cloud Watched at 17:16 3 May 2026, 17:16:21 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Education
Google Cloud: Your one-stop shop for AI and everything cloud,2026-05-03 17:16:21,False,"Watched Google Cloud: Your one-stop shop for AI and everything cloud Watched at 17:16 3 May 2026, 17:16:21 IST",17,Sunday,2026-05-03,Evening,Education
In Dino - Lyrical Video | Life in a Metro | Soham | Pritam Chakraborty,2026-05-03 17:09:37,False,"YouTube Watched In Dino - Lyrical Video | Life in a Metro | Soham | Pritam Chakraborty SonyMusicIndiaVEVO 3 May 2026, 17:09:37 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Others
In Dino - Lyrical Video | Life in a Metro | Soham | Pritam Chakraborty,2026-05-03 17:09:37,False,"Watched In Dino - Lyrical Video | Life in a Metro | Soham | Pritam Chakraborty SonyMusicIndiaVEVO 3 May 2026, 17:09:37 IST",17,Sunday,2026-05-03,Evening,Others
Copy of Codex Alexander 2 FixingPRs 16x9,2026-05-03 17:09:30,True,"YouTube Watched Copy of Codex Alexander 2 FixingPRs 16x9 Watched at 17:09 3 May 2026, 17:09:30 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Education
Copy of Codex Alexander 2 FixingPRs 16x9,2026-05-03 17:09:30,False,"Watched Copy of Codex Alexander 2 FixingPRs 16x9 Watched at 17:09 3 May 2026, 17:09:30 IST",17,Sunday,2026-05-03,Evening,Education
"Main Rang Sharbaton Ka | Phata Poster Nikhla Hero | Atif Aslam, Chinmayi | Romantic Love Songs",2026-05-03 17:05:49,False,"YouTube Watched Main Rang Sharbaton Ka | Phata Poster Nikhla Hero | Atif Aslam, Chinmayi | Romantic Love Songs Tips Official 3 May 2026, 17:05:49 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Education
"Main Rang Sharbaton Ka | Phata Poster Nikhla Hero | Atif Aslam, Chinmayi | Romantic Love Songs",2026-05-03 17:05:49,False,"Watched Main Rang Sharbaton Ka | Phata Poster Nikhla Hero | Atif Aslam, Chinmayi | Romantic Love Songs Tips Official 3 May 2026, 17:05:49 IST",17,Sunday,2026-05-03,Evening,Education
"Google NotebookLM | Slides, sorted. | Abstract :30 16x9",2026-05-03 17:05:23,True,"YouTube Watched Google NotebookLM | Slides, sorted. | Abstract :30 16x9 Watched at 17:05 3 May 2026, 17:05:23 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Technology
"Google NotebookLM | Slides, sorted. | Abstract :30 16x9",2026-05-03 17:05:23,False,"Watched Google NotebookLM | Slides, sorted. | Abstract :30 16x9 Watched at 17:05 3 May 2026, 17:05:23 IST",17,Sunday,2026-05-03,Evening,Technology
"Be Intehaan - 8K Video Song | Race 2 | Atif Aslam & Sunidhi Chauhan | Saif, Deepika | Romantic Song",2026-05-03 17:00:54,False,"YouTube Watched Be Intehaan - 8K Video Song | Race 2 | Atif Aslam & Sunidhi Chauhan | Saif, Deepika | Romantic Song Bollywood Tadka 3 May 2026, 17:00:54 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Education
"Be Intehaan - 8K Video Song | Race 2 | Atif Aslam & Sunidhi Chauhan | Saif, Deepika | Romantic Song",2026-05-03 17:00:54,False,"Watched Be Intehaan - 8K Video Song | Race 2 | Atif Aslam & Sunidhi Chauhan | Saif, Deepika | Romantic Song Bollywood Tadka 3 May 2026, 17:00:54 IST",17,Sunday,2026-05-03,Evening,Education
15sec EU SALES ANNOUNCER 1440X1080 2,2026-05-03 17:00:39,True,"YouTube Watched 15sec EU SALES ANNOUNCER 1440X1080 2 Watched at 17:00 3 May 2026, 17:00:39 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",17,Sunday,2026-05-03,Evening,Others
15sec EU SALES ANNOUNCER 1440X1080 2,2026-05-03 17:00:39,False,"Watched 15sec EU SALES ANNOUNCER 1440X1080 2 Watched at 17:00 3 May 2026, 17:00:39 IST",17,Sunday,2026-05-03,Evening,Others
"Chahun Main Ya Naa Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor",2026-05-03 16:56:49,False,"YouTube Watched Chahun Main Ya Naa Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor T-Series 3 May 2026, 16:56:49 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Education
"Chahun Main Ya Naa Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor",2026-05-03 16:56:49,False,"Watched Chahun Main Ya Naa Full Video Song Aashiqui 2 | Aditya Roy Kapur, Shraddha Kapoor T-Series 3 May 2026, 16:56:49 IST",16,Sunday,2026-05-03,Afternoon,Education
"Humsafar (Full Video)  | Varun & Alia Bhatt | Akhil Sachdeva | ""Badrinath Ki Dulhania""",2026-05-03 16:56:29,False,"YouTube Watched Humsafar (Full Video)  | Varun & Alia Bhatt | Akhil Sachdeva | ""Badrinath Ki Dulhania"" T-Series 3 May 2026, 16:56:29 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Others
"Humsafar (Full Video)  | Varun & Alia Bhatt | Akhil Sachdeva | ""Badrinath Ki Dulhania""",2026-05-03 16:56:29,False,"Watched Humsafar (Full Video)  | Varun & Alia Bhatt | Akhil Sachdeva | ""Badrinath Ki Dulhania"" T-Series 3 May 2026, 16:56:29 IST",16,Sunday,2026-05-03,Afternoon,Others
Google AI Plus,2026-05-03 16:56:17,True,"YouTube Watched Google AI Plus Watched at 16:56 3 May 2026, 16:56:17 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Education
Google AI Plus,2026-05-03 16:56:17,False,"Watched Google AI Plus Watched at 16:56 3 May 2026, 16:56:17 IST",16,Sunday,2026-05-03,Afternoon,Education
CLINIC PLUS HIN - TAGON 20SEC APR 26,2026-05-03 16:55:56,True,"YouTube Watched CLINIC PLUS HIN - TAGON 20SEC APR 26 Watched at 16:55 3 May 2026, 16:55:56 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Others
CLINIC PLUS HIN - TAGON 20SEC APR 26,2026-05-03 16:55:56,False,"Watched CLINIC PLUS HIN - TAGON 20SEC APR 26 Watched at 16:55 3 May 2026, 16:55:56 IST",16,Sunday,2026-05-03,Afternoon,Others
Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal,2026-05-03 16:47:52,False,"YouTube Watched Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal Zee Music Company 3 May 2026, 16:47:52 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Others
Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal,2026-05-03 16:47:52,False,"Watched Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal Zee Music Company 3 May 2026, 16:47:52 IST",16,Sunday,2026-05-03,Afternoon,Others
Codex Andrew 2 DailyCommitSummary 16x9 h264,2026-05-03 16:47:42,True,"YouTube Watched Codex Andrew 2 DailyCommitSummary 16x9 h264 Watched at 16:47 3 May 2026, 16:47:42 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Education
Codex Andrew 2 DailyCommitSummary 16x9 h264,2026-05-03 16:47:42,False,"Watched Codex Andrew 2 DailyCommitSummary 16x9 h264 Watched at 16:47 3 May 2026, 16:47:42 IST",16,Sunday,2026-05-03,Afternoon,Education
Atif Aslam's Hona Tha Pyar Hua Mere Yaar - Lyrical | Bol | Bollywood Love Songs | Romantic Song,2026-05-03 16:44:21,False,"YouTube Watched Atif Aslam's Hona Tha Pyar Hua Mere Yaar - Lyrical | Bol | Bollywood Love Songs | Romantic Song Tips Official 3 May 2026, 16:44:21 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Music
Atif Aslam's Hona Tha Pyar Hua Mere Yaar - Lyrical | Bol | Bollywood Love Songs | Romantic Song,2026-05-03 16:44:21,False,"Watched Atif Aslam's Hona Tha Pyar Hua Mere Yaar - Lyrical | Bol | Bollywood Love Songs | Romantic Song Tips Official 3 May 2026, 16:44:21 IST",16,Sunday,2026-05-03,Afternoon,Music
Google NotebookLM | Learn your way | 16x9,2026-05-03 16:43:56,True,"YouTube Watched Google NotebookLM | Learn your way | 16x9 Watched at 16:43 3 May 2026, 16:43:56 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Technology
Google NotebookLM | Learn your way | 16x9,2026-05-03 16:43:56,False,"Watched Google NotebookLM | Learn your way | 16x9 Watched at 16:43 3 May 2026, 16:43:56 IST",16,Sunday,2026-05-03,Afternoon,Technology
"Tanu Weds Manu: ""Yun Hi"" Lyrical Video | R Madhavan | Kangna Ranaut | Krsna Solo",2026-05-03 16:28:10,False,"YouTube Watched Tanu Weds Manu: ""Yun Hi"" Lyrical Video | R Madhavan | Kangna Ranaut | Krsna Solo T-Series 3 May 2026, 16:28:10 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",16,Sunday,2026-05-03,Afternoon,Others
"Tanu Weds Manu: ""Yun Hi"" Lyrical Video | R Madhavan | Kangna Ranaut | Krsna Solo",2026-05-03 16:28:10,False,"Watched Tanu Weds Manu: ""Yun Hi"" Lyrical Video | R Madhavan | Kangna Ranaut | Krsna Solo T-Series 3 May 2026, 16:28:10 IST",16,Sunday,2026-05-03,Afternoon,Others
1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study,2026-05-01 09:32:13,False,"YouTube Watched 1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study ASHU 07 1 May 2026, 09:32:13 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study,2026-05-01 09:32:13,False,"Watched 1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study ASHU 07 1 May 2026, 09:32:13 IST",9,Friday,2026-05-01,Morning,Others
Let’s Keep it Casual !💅🏻,2026-05-01 09:31:55,True,"YouTube Watched Let’s Keep it Casual !💅🏻 Watched at 09:31 1 May 2026, 09:31:55 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Let’s Keep it Casual !💅🏻,2026-05-01 09:31:55,False,"Watched Let’s Keep it Casual !💅🏻 Watched at 09:31 1 May 2026, 09:31:55 IST",9,Friday,2026-05-01,Morning,Others
Shopping,2026-05-01 09:31:36,True,"YouTube Watched Shopping Watched at 09:31 1 May 2026, 09:31:36 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Shopping,2026-05-01 09:31:36,False,"Watched Shopping Watched at 09:31 1 May 2026, 09:31:36 IST",9,Friday,2026-05-01,Morning,Others
Shyam chudi bechne aaya - Lofi edit | Relax & Chill | Lofi bhajan | Sarthak Sharma.,2026-05-01 09:28:53,False,"YouTube Watched Shyam chudi bechne aaya - Lofi edit | Relax & Chill | Lofi bhajan | Sarthak Sharma. Sarthak Sharma 1 May 2026, 09:28:53 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Shyam chudi bechne aaya - Lofi edit | Relax & Chill | Lofi bhajan | Sarthak Sharma.,2026-05-01 09:28:53,False,"Watched Shyam chudi bechne aaya - Lofi edit | Relax & Chill | Lofi bhajan | Sarthak Sharma. Sarthak Sharma 1 May 2026, 09:28:53 IST",9,Friday,2026-05-01,Morning,Others
Kedarnath | Namo Namo | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,2026-05-01 09:26:31,False,"YouTube Watched Kedarnath | Namo Namo | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B Zee Music Company 1 May 2026, 09:26:31 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Kedarnath | Namo Namo | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,2026-05-01 09:26:31,False,"Watched Kedarnath | Namo Namo | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B Zee Music Company 1 May 2026, 09:26:31 IST",9,Friday,2026-05-01,Morning,Others
Dot & Key Strawberry Dew In Vivo Tested Tinted Sunscreen,2026-05-01 09:26:06,True,"YouTube Watched Dot & Key Strawberry Dew In Vivo Tested Tinted Sunscreen Watched at 09:26 1 May 2026, 09:26:06 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Dot & Key Strawberry Dew In Vivo Tested Tinted Sunscreen,2026-05-01 09:26:06,False,"Watched Dot & Key Strawberry Dew In Vivo Tested Tinted Sunscreen Watched at 09:26 1 May 2026, 09:26:06 IST",9,Friday,2026-05-01,Morning,Others
Triptii Dimri in our Soha Chikankari Set #houseofchikankari #shorts #trending,2026-05-01 09:25:48,True,"YouTube Watched Triptii Dimri in our Soha Chikankari Set #houseofchikankari #shorts #trending Watched at 09:25 1 May 2026, 09:25:48 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Triptii Dimri in our Soha Chikankari Set #houseofchikankari #shorts #trending,2026-05-01 09:25:48,False,"Watched Triptii Dimri in our Soha Chikankari Set #houseofchikankari #shorts #trending Watched at 09:25 1 May 2026, 09:25:48 IST",9,Friday,2026-05-01,Morning,Others
Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal,2026-05-01 09:20:46,False,"YouTube Watched Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal ML Records 1 May 2026, 09:20:46 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal,2026-05-01 09:20:46,False,"Watched Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal ML Records 1 May 2026, 09:20:46 IST",9,Friday,2026-05-01,Morning,Others
15sec EU SALES ANNOUNCER 1920X1080 2,2026-05-01 09:20:31,True,"YouTube Watched 15sec EU SALES ANNOUNCER 1920X1080 2 Watched at 09:20 1 May 2026, 09:20:31 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
15sec EU SALES ANNOUNCER 1920X1080 2,2026-05-01 09:20:31,False,"Watched 15sec EU SALES ANNOUNCER 1920X1080 2 Watched at 09:20 1 May 2026, 09:20:31 IST",9,Friday,2026-05-01,Morning,Others
New Arrivals You Can’t Miss,2026-05-01 09:20:28,True,"YouTube Watched New Arrivals You Can’t Miss Watched at 09:20 1 May 2026, 09:20:28 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",9,Friday,2026-05-01,Morning,Others
New Arrivals You Can’t Miss,2026-05-01 09:20:28,False,"Watched New Arrivals You Can’t Miss Watched at 09:20 1 May 2026, 09:20:28 IST",9,Friday,2026-05-01,Morning,Others
